Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 13:36:00.034   6768.584041299939         -129.6175734259222        -129.6175734259222        0.2048925532009549        5.498038914376671         5.498038914376673         
01 Jan 2000 13:37:00.034   6765.23024692561          200.3100752215583         200.3100752215585         -0.3166389369643129       5.495314830603874         5.495314830603877         
01 Jan 2000 13:38:00.034   6730.619058257535         529.3122900359082         529.3122900359085         -0.8365862714705917       5.467205960077359         5.467205960077361         
01 Jan 2000 13:39:00.034   6664.92356578404          855.8701163985097         855.8701163985105         -1.352351558384996        5.413874342525173         5.413874342525175         
01 Jan 2000 13:40:00.034   6568.471920449644         1178.478675563616         1178.478675563617         -1.86136710073304         5.335626750065157         5.33562675006516          
01 Jan 2000 13:41:00.034   6441.744969880104         1495.655765513993         1495.655765513995         -2.361113708550997        5.232911687134189         5.232911687134191         
01 Jan 2000 13:42:00.034   6285.372814625819         1805.950240951199         1805.9502409512           -2.849138346182071        5.106315040005303         5.106315040005304         
01 Jan 2000 13:43:00.034   6100.130331337323         2107.950093730739         2107.950093730741         -3.323070883769383        4.956554457654757         4.956554457654758         
01 Jan 2000 13:44:00.034   5886.931723015391         2400.290160638247         2400.290160638248         -3.780639743869973        4.784472567931854         4.784472567931855         
01 Jan 2000 13:45:00.034   5646.824168246596         2681.659392227568         2681.659392227569         -4.219686260676698        4.591029151996834         4.591029151996834         
01 Jan 2000 13:46:00.034   5380.980651396103         2950.807624299298         2950.807624299299         -4.638177599509582        4.377292415339281         4.377292415339282         
01 Jan 2000 13:47:00.034   5090.692063898421         3206.551802258132         3206.551802258133         -5.034218116947191        4.14442950504329          4.14442950504329          
01 Jan 2000 13:48:00.034   4777.358672945157         3447.781617804272         3447.781617804274         -5.406059076090716        3.893696430164228         3.893696430164229         
01 Jan 2000 13:49:00.034   4442.48105796541          3673.464526937866         3673.464526937867         -5.752106665876044        3.626427545128106         3.626427545128107         
01 Jan 2000 13:50:00.034   4087.650617343181         3882.650127840974         3882.650127840975         -6.070928307018317        3.344024755114253         3.344024755114254         
01 Jan 2000 13:51:00.034   3714.539747891505         4074.473886617139         4074.47388661714          -6.361257259136035        3.047946597726853         3.047946597726853         
01 Jan 2000 13:52:00.034   3324.891797832716         4248.160207903614         4248.160207903616         -6.621995573038678        2.739697347304527         2.739697347304527         
01 Jan 2000 13:53:00.034   2920.510890590315         4403.02485584191          4403.024855841912         -6.85221545841272         2.420816277447653         2.420816277447653         
